timestamp,open,high,low,close,volume
2024-09-05,156.3000,159.4500,155.9805,157.2400,18688747
2024-09-04,156.6550,159.0000,155.9616,156.4500,19197458
2024-09-03,161.7200,161.8500,156.4800,157.3600,38945301
2024-08-30,162.6150,163.6600,161.6925,163.3800,22123811
2024-08-29,164.3100,165.9700,160.2500,161.7800,19699767
2024-08-28,165.0350,165.6000,161.5284,162.8500,16407444
2024-08-27,165.8350,166.4426,164.4600,164.6800,11821941
2024-08-26,166.3800,167.5500,164.4550,166.1600,14190417
2024-08-23,164.7200,166.1800,163.8300,165.6200,13955741
2024-08-22,167.2600,167.5900,163.3100,163.8000,22493275
2024-08-21,165.1500,166.8500,164.6700,165.8500,22901997
2024-08-20,166.9000,168.6400,166.8200,167.1800,18341533
2024-08-19,165.2800,166.6900,164.2600,166.6700,22416185
2024-08-16,161.4700,165.0600,161.1300,162.9600,24208647
2024-08-15,160.5000,161.6350,159.6100,161.3000,31524252
2024-08-14,162.4000,163.2200,157.7100,160.3700,40591126
2024-08-13,163.4100,164.7300,162.9700,164.1600,18551690
2024-08-12,164.3500,164.9000,161.8400,162.2900,15895286
2024-08-09,160.0100,163.7900,159.0600,163.6700,28602285
2024-08-08,160.5100,163.6900,160.2100,162.0300,25578839
2024-08-07,161.2500,162.9800,158.4700,158.9400,25138573
2024-08-06,159.3300,160.5700,156.4100,158.2900,49004561
2024-08-05,155.5000,164.4300,154.9300,159.2500,53630673
2024-08-02,166.4400,168.5100,164.6700,166.6600,29130102
2024-08-01,170.2500,174.0500,168.8800,170.7600,24531392
2024-07-31,173.2400,174.2450,170.0100,171.5400,25729090
2024-07-30,170.2400,171.2299,168.4400,170.2900,18959686
2024-07-29,168.8300,170.4300,167.9900,169.5300,20293822
2024-07-26,167.1500,168.0900,164.0600,167.0000,41336886
